od_id,run_id,origin_point_id,origin_dataset_source,origin_lat,origin_lon,dest_point_id,dest_dataset_source,dest_lat,dest_lon,distance_km,distance_bucket,actual_duration_s,route_distance_m,timestamp_iso,label_source,dataset_attribution
run20260221000458_000021,run20260221000458,pt_93c6fbaa555457cf,Child Care Services,1.320131,103.840794,pt_21d0e3de2ffe0c62,Child Care Services,1.374240,103.839489,6.018395,3_8km,1022.000,8165.000,2026-02-21T00:05:21.911406+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000022,run20260221000458,pt_65e10c32babb77a5,Child Care Services,1.348841,103.949335,pt_30f529fb8cdc711f,Child Care Services,1.356313,103.935484,1.749595,1_3km,334.000,2584.000,2026-02-21T00:05:22.422801+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000023,run20260221000458,pt_a08fc17606ef170a,Community Club / PAssion WaVe Outlet,1.387763,103.761356,pt_cf59661f91d56ebd,Child Care Services,1.382477,103.752528,1.143903,1_3km,467.000,2949.000,2026-02-21T00:05:23.002864+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000024,run20260221000458,pt_4c83753577054457,Child Care Services,1.360189,103.880971,pt_cb1c28f7e8fa2c48,Child Care Services,1.419191,103.841581,7.887707,3_8km,1548.000,14975.000,2026-02-21T00:05:23.527192+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000025,run20260221000458,pt_b9b2fbcdf303b505,Child Care Services,1.331668,103.850487,pt_117db65927ab74d3,Child Care Services,1.380708,103.846500,5.470981,3_8km,854.000,6816.000,2026-02-21T00:05:24.039133+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000026,run20260221000458,pt_cd4c2a04a80a8304,Child Care Services,1.386428,103.826664,pt_0b2789dcac22ef2b,Hawker Centres,1.439750,103.800721,6.593274,3_8km,1055.000,9784.000,2026-02-21T00:05:24.758054+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000027,run20260221000458,pt_387452e921784184,Child Care Services,1.392848,103.745914,pt_2e493f7c070d4058,Child Care Services,1.383721,103.763128,2.166019,1_3km,516.000,3791.000,2026-02-21T00:05:32.416478+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000028,run20260221000458,pt_2fc237b52f178716,Child Care Services,1.398468,103.744646,pt_85ad58052f6b2d48,Child Care Services,1.395399,103.898745,17.133333,8_20km,2082.000,25256.000,2026-02-21T00:05:32.862227+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000029,run20260221000458,pt_45dedc7680c286ee,Child Care Services,1.332908,103.866169,pt_2ab63f4c1e32e8c3,Child Care Services,1.291146,103.849834,4.986143,3_8km,723.000,5960.000,2026-02-21T00:05:40.441019+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000030,run20260221000458,pt_33a8470acbcc0bf1,Child Care Services,1.364757,103.892622,pt_822cf0ec81f38071,Child Care Services,1.365628,103.871831,2.313226,1_3km,470.000,3336.000,2026-02-21T00:05:40.956171+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000031,run20260221000458,pt_346c0c6c37dce9aa,Hawker Centres,1.343488,103.737738,pt_9fdacc5bb489a5a6,Child Care Services,1.416005,103.844252,14.325328,8_20km,2153.000,25964.000,2026-02-21T00:05:41.527860+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000032,run20260221000458,pt_c38c507ef7b45b56,Child Care Services,1.379395,103.839157,pt_9fa3d776b284cf7e,Child Care Services,1.398471,103.907769,7.916528,3_8km,1258.000,10167.000,2026-02-21T00:05:41.969100+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000033,run20260221000458,pt_a6040f5624288532,Child Care Services,1.327948,103.870282,pt_d3baf549f97144ea,Child Care Services,1.371323,103.874086,4.841582,3_8km,808.000,7895.000,2026-02-21T00:05:42.415740+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000034,run20260221000458,pt_a5e5f1840f193bcd,Child Care Services,1.351578,103.718511,pt_1f40cdce910a6d47,Child Care Services,1.339783,103.700668,2.377906,1_3km,492.000,3162.000,2026-02-21T00:05:42.891796+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000035,run20260221000458,pt_b317f676c415113c,Child Care Services,1.390612,103.879964,pt_9fdacc5bb489a5a6,Child Care Services,1.416005,103.844252,4.871539,3_8km,1170.000,9299.000,2026-02-21T00:05:43.345548+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000036,run20260221000458,pt_d47f8beeaff1482e,Child Care Services,1.347364,103.876770,pt_a6b27a94b33d17d1,Child Care Services,1.333726,103.855718,2.788620,1_3km,590.000,4484.000,2026-02-21T00:05:43.866221+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000037,run20260221000458,pt_d47f8beeaff1482e,Child Care Services,1.347364,103.876770,pt_822cf0ec81f38071,Child Care Services,1.365628,103.871831,2.103771,1_3km,346.000,2572.000,2026-02-21T00:05:44.287892+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000038,run20260221000458,pt_62a371240ef7eba1,Community Club / PAssion WaVe Outlet,1.309235,103.886827,pt_a2530196b108ba2b,Child Care Services,1.329436,103.870868,2.862346,1_3km,540.000,4057.000,2026-02-21T00:05:44.791606+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000039,run20260221000458,pt_50ad3e12215132a7,Child Care Services,1.306206,103.799132,pt_324d4543e597a65a,Child Care Services,1.442533,103.789612,15.195766,8_20km,1916.000,20911.000,2026-02-21T00:05:45.218781+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000040,run20260221000458,pt_1d3d6c8eebb36800,Child Care Services,1.354303,103.950965,pt_56ea09e1b82bcbe5,Child Care Services,1.322420,103.949903,3.547193,3_8km,760.000,5296.000,2026-02-21T00:05:45.656429+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000041,run20260221000458,pt_0e4c6d7d3de2c10e,Child Care Services,1.325922,103.925810,pt_ccd42830b1a1feb5,Child Care Services,1.371711,103.871233,7.920351,3_8km,1428.000,11341.000,2026-02-21T00:05:46.289296+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000042,run20260221000458,pt_e244922ba96f6daa,Child Care Services,1.358359,103.872182,pt_0eab10a1bff029a1,Child Care Services,1.390234,103.860062,3.791772,3_8km,663.000,6519.000,2026-02-21T00:05:46.868986+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000043,run20260221000458,pt_71194ac1141e0912,Child Care Services,1.356289,103.750410,pt_1a8bf120ff17ae46,Child Care Services,1.379394,103.752949,2.584616,1_3km,529.000,3794.000,2026-02-21T00:05:47.463562+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000044,run20260221000458,pt_336b2eadbdc2a705,Community Club / PAssion WaVe Outlet,1.381155,103.751904,pt_87eb1f48f7943690,Child Care Services,1.357876,103.759941,2.738350,1_3km,617.000,4625.000,2026-02-21T00:05:48.153874+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000045,run20260221000458,pt_512bae3f6b84a739,Child Care Services,1.445653,103.831433,pt_997910c824cf7450,Child Care Services,1.345512,103.758897,13.748014,8_20km,2047.000,19169.000,2026-02-21T00:05:48.739590+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000046,run20260221000458,pt_cae5b7b999b6b652,Child Care Services,1.309568,103.913675,pt_a449a13922b8011f,Child Care Services,1.436781,103.843619,16.147468,8_20km,2177.000,22407.000,2026-02-21T00:05:49.304743+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000047,run20260221000458,pt_ef0876d099bb2d49,Child Care Services,1.303056,103.796483,pt_8867a791e0ae52ea,Child Care Services,1.292703,103.810959,1.978619,1_3km,407.000,3251.000,2026-02-21T00:05:49.882533+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000048,run20260221000458,pt_477a3a3ddd297158,Child Care Services,1.301211,103.872905,pt_201826e0a5ceb7c5,Child Care Services,1.300614,103.842228,3.410894,3_8km,797.000,6284.000,2026-02-21T00:05:50.398710+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000049,run20260221000458,pt_3511bc910bee4fc9,Child Care Services,1.357946,103.845494,pt_cb847bb413d41666,Child Care Services,1.378292,103.837252,2.440853,1_3km,692.000,4932.000,2026-02-21T00:05:51.075656+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000050,run20260221000458,pt_bd6e72076b1ee356,SportSG Sport Facilities,1.374448,103.951823,pt_ce078fa5698981ce,Child Care Services,1.348692,103.950428,2.868132,1_3km,610.000,4998.000,2026-02-21T00:05:51.600129+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000051,run20260221000458,pt_acb9d052e9825379,Child Care Services,1.293190,103.811253,pt_eb9839e78e517e68,Child Care Services,1.319490,103.841975,4.496238,3_8km,735.000,5818.000,2026-02-21T00:05:52.149239+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000052,run20260221000458,pt_227d774509909365,Hawker Centres,1.317035,103.879310,pt_2bcd4205d6dcbe24,Child Care Services,1.356605,103.883651,4.426367,3_8km,815.000,6553.000,2026-02-21T00:05:52.645634+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000053,run20260221000458,pt_96fd4a4de0f5396d,Child Care Services,1.356800,103.886248,pt_b317f676c415113c,Child Care Services,1.390612,103.879964,3.824067,3_8km,934.000,6808.000,2026-02-21T00:05:53.165546+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000054,run20260221000458,pt_b89e94d01de9c16d,Child Care Services,1.312229,103.922621,pt_6a594b701b65724d,Child Care Services,1.314137,103.898749,2.662215,1_3km,513.000,4065.000,2026-02-21T00:05:53.654242+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000055,run20260221000458,pt_4560309f01a74fc1,Child Care Services,1.336676,103.783709,pt_1642434750fad266,Child Care Services,1.281821,103.847398,9.345166,8_20km,1380.000,11930.000,2026-02-21T00:05:54.287314+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000056,run20260221000458,pt_209c9d94b88c633f,Child Care Services,1.347091,103.854878,pt_f2463d8899e8d2fd,Child Care Services,1.389305,103.907599,7.508697,3_8km,1265.000,11227.000,2026-02-21T00:05:54.834200+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000057,run20260221000458,pt_a74fd2584721381c,Child Care Services,1.327925,103.723339,pt_c60863b146b86774,Child Care Services,1.347793,103.719591,2.248166,1_3km,364.000,2689.000,2026-02-21T00:05:55.323475+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000058,run20260221000458,pt_d5ce63786e10131e,Hawker Centres,1.408748,103.905169,pt_1c721771ab0d6835,Child Care Services,1.381248,103.945639,5.439581,3_8km,754.000,7888.000,2026-02-21T00:05:56.082176+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000059,run20260221000458,pt_c9b451990a4fb5c4,Child Care Services,1.385298,103.900029,pt_d81f4be36543cd51,Community Club / PAssion WaVe Outlet,1.323537,103.884481,7.081665,3_8km,1069.000,11730.000,2026-02-21T00:05:56.814573+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000060,run20260221000458,pt_195575834bf4b59a,Child Care Services,1.382345,103.942370,pt_8bcda5b43846b298,Child Care Services,1.393160,103.885660,6.417693,3_8km,931.000,9276.000,2026-02-21T00:05:57.386433+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000061,run20260221000458,pt_a1166c7abfbc1f0c,Child Care Services,1.424255,103.845482,pt_270399e60022e53c,Child Care Services,1.349936,103.875056,8.893803,8_20km,1448.000,13454.000,2026-02-21T00:05:58.178214+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000062,run20260221000458,pt_5742ba1169ef249b,Child Care Services,1.377480,103.890340,pt_8e0f3df0de5a9840,Child Care Services,1.380600,103.867424,2.570920,1_3km,622.000,3829.000,2026-02-21T00:05:58.698359+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000063,run20260221000458,pt_8f86357fe67880f0,Child Care Services,1.443376,103.772918,pt_f313e23ad8bc9a3a,Child Care Services,1.430449,103.772774,1.437506,1_3km,444.000,2647.000,2026-02-21T00:05:59.522393+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000064,run20260221000458,pt_f02e3547f2fa9e2d,Child Care Services,1.368749,103.948913,pt_eb8f244abd15bb01,Child Care Services,1.379735,103.962240,1.920163,1_3km,371.000,2532.000,2026-02-21T00:06:00.315125+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000065,run20260221000458,pt_b0ac98f227158158,Child Care Services,1.376295,103.882146,pt_91d9fe766c58b7ac,Child Care Services,1.328851,103.869185,5.468741,3_8km,881.000,6488.000,2026-02-21T00:06:00.810594+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000066,run20260221000458,pt_b88b8b29e50057cc,Child Care Services,1.314618,103.865922,pt_be4b64be17b787a3,Child Care Services,1.293069,103.827034,4.942678,3_8km,831.000,6423.000,2026-02-21T00:06:01.443002+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000067,run20260221000458,pt_55ec2f9206fae514,Child Care Services,1.293273,103.799915,pt_64ef8eaef3bf37c9,Child Care Services,1.300589,103.824479,2.849292,1_3km,590.000,4282.000,2026-02-21T00:06:02.031448+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000068,run20260221000458,pt_879ff657109fa150,Child Care Services,1.377909,103.942281,pt_2135dd32622d9e20,Hawker Centres,1.338475,103.849513,11.205948,8_20km,1445.000,16865.000,2026-02-21T00:06:02.650090+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000069,run20260221000458,pt_59fcc96601fd2a0a,Child Care Services,1.326130,103.927924,pt_42ee0c83d47a96b4,Child Care Services,1.345178,103.790537,15.418755,8_20km,1723.000,19304.000,2026-02-21T00:06:03.460050+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000070,run20260221000458,pt_76592241eac25deb,Child Care Services,1.434998,103.831125,pt_90d39d94a8670e0e,Child Care Services,1.348486,103.752598,12.989917,8_20km,2118.000,18018.000,2026-02-21T00:06:04.067938+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000071,run20260221000458,pt_47abed571500860c,Child Care Services,1.303723,103.835240,pt_7b97feb49857fb94,Child Care Services,1.316693,103.838324,1.482387,1_3km,321.000,2393.000,2026-02-21T00:06:04.624489+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000072,run20260221000458,pt_b0468c84764cce5d,Child Care Services,1.293818,103.804887,pt_e076940387ecf710,Child Care Services,1.286680,103.813766,1.266586,1_3km,354.000,2341.000,2026-02-21T00:06:05.146332+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000073,run20260221000458,pt_83aa92df5cdb0988,SportSG Sport Facilities,1.286680,103.813766,pt_6214719a76361ea7,Child Care Services,1.297338,103.814907,1.191884,1_3km,308.000,1825.000,2026-02-21T00:06:05.843457+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000074,run20260221000458,pt_066b5d3fc20f0497,Child Care Services,1.375025,103.752113,pt_c028f739157694f2,Child Care Services,1.350023,103.746498,2.849304,1_3km,503.000,3818.000,2026-02-21T00:06:06.966005+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000075,run20260221000458,pt_78b669af0abeda93,Child Care Services,1.387216,103.829163,pt_9fb17ee70506b418,Child Care Services,1.441767,103.824495,6.087949,3_8km,959.000,8202.000,2026-02-21T00:06:07.503737+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000076,run20260221000458,pt_5bce56ab36c67a60,Child Care Services,1.348292,103.941192,pt_1525d927dd40f8dc,Child Care Services,1.331434,103.936865,1.935255,1_3km,464.000,2931.000,2026-02-21T00:06:08.039793+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000077,run20260221000458,pt_374b013859553791,Child Care Services,1.376677,103.838361,pt_aca4de33245dacf6,Hawker Centres,1.424988,103.844748,5.418653,3_8km,972.000,8013.000,2026-02-21T00:06:08.629645+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000078,run20260221000458,pt_a66d39080dc53e34,Child Care Services,1.322612,103.920876,pt_2f2cdf03a41b3fb1,Community Club / PAssion WaVe Outlet,1.332536,103.867037,6.085896,3_8km,923.000,8835.000,2026-02-21T00:06:09.400921+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000079,run20260221000458,pt_c70fb781887e3636,Child Care Services,1.297526,103.852133,pt_490093b6aeb1e8fd,Child Care Services,1.311894,103.841977,1.956305,1_3km,367.000,2944.000,2026-02-21T00:06:09.899259+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000080,run20260221000458,pt_d99b46058e5bb971,Child Care Services,1.352920,103.929501,pt_15c202205634994d,Child Care Services,1.352774,103.942492,1.444222,1_3km,335.000,2412.000,2026-02-21T00:06:10.532722+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000081,run20260221000458,pt_cd18248d1744c70e,Child Care Services,1.354960,103.958521,pt_314de35b33811c5f,Hawker Centres,1.326597,103.885052,8.754931,8_20km,1120.000,11571.000,2026-02-21T00:06:11.180193+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000082,run20260221000458,pt_333d090c3e08d639,Child Care Services,1.446799,103.805490,pt_765396d528536451,Child Care Services,1.342764,103.855873,12.852625,8_20km,1845.000,20211.000,2026-02-21T00:06:11.757507+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000083,run20260221000458,pt_c3da1ccf4fb858f0,Child Care Services,1.357397,103.849430,pt_cde2ff37e224c39b,Child Care Services,1.310045,103.769124,10.364281,8_20km,1634.000,13835.000,2026-02-21T00:06:12.275211+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000084,run20260221000458,pt_914074f88c0ba3ba,Child Care Services,1.334410,103.875537,pt_ed4ca3d45e11f5fd,Child Care Services,1.358857,103.889428,3.126356,3_8km,643.000,5295.000,2026-02-21T00:06:12.765628+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000085,run20260221000458,pt_2672a9e9d4563d81,Child Care Services,1.344062,103.766278,pt_5b62e43f6f8cb30f,Child Care Services,1.346775,103.753336,1.469976,1_3km,336.000,2259.000,2026-02-21T00:06:13.285234+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000086,run20260221000458,pt_b31c152e2d34b2ba,Community Club / PAssion WaVe Outlet,1.353357,103.954620,pt_9bc90a27f2d1d440,Child Care Services,1.374159,103.897685,6.738524,3_8km,1146.000,12093.000,2026-02-21T00:06:13.795669+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000087,run20260221000458,pt_918e34a80761ff91,Child Care Services,1.370670,103.897529,pt_59bbf60e5ed7104e,Child Care Services,1.392220,103.886427,2.695383,1_3km,506.000,4063.000,2026-02-21T00:06:14.291663+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000088,run20260221000458,pt_b77d04de675e4311,Child Care Services,1.402483,103.744473,pt_108f9842e2174863,Child Care Services,1.441682,103.785985,6.347610,3_8km,1302.000,9465.000,2026-02-21T00:06:14.773327+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000089,run20260221000458,pt_fb9ca7295cb752d7,Child Care Services,1.425962,103.829779,pt_c3dc51c11e76e72f,Child Care Services,1.444175,103.813886,2.687474,1_3km,524.000,3708.000,2026-02-21T00:06:15.238746+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000090,run20260221000458,pt_ba9002971c7939bb,SportSG Sport Facilities,1.296800,103.802389,pt_008ed3ceeb4866aa,Child Care Services,1.430840,103.793416,14.937908,8_20km,1863.000,20424.000,2026-02-21T00:06:15.758955+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000091,run20260221000458,pt_f0710c76f0499935,Child Care Services,1.383827,103.901684,pt_45dde73636664843,Child Care Services,1.395522,103.902214,1.301759,1_3km,257.000,1759.000,2026-02-21T00:06:16.468623+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000092,run20260221000458,pt_80b0b430e4f42033,Child Care Services,1.332390,103.801672,pt_f1eba902a04caf8a,Hawker Centres,1.284786,103.832182,6.286709,3_8km,965.000,8233.000,2026-02-21T00:06:17.068392+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000093,run20260221000458,pt_5b2c10aa08de4820,Child Care Services,1.403412,103.915952,pt_ff0cefe9070666cb,Child Care Services,1.415582,103.905606,1.775932,1_3km,504.000,3157.000,2026-02-21T00:06:17.561106+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000094,run20260221000458,pt_6d16f5263d62a1b3,Child Care Services,1.319656,103.764455,pt_3cc67fcdebaafa32,Hawker Centres,1.283661,103.817073,7.087632,3_8km,1042.000,8949.000,2026-02-21T00:06:18.029905+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000095,run20260221000458,pt_761c8995be2a74fe,Child Care Services,1.392198,103.898456,pt_1ab7e1dfad6b6c11,Child Care Services,1.379593,103.773855,13.921682,8_20km,1909.000,23925.000,2026-02-21T00:06:18.672442+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000096,run20260221000458,pt_7a1ef8ec12fc74f5,Child Care Services,1.428021,103.780897,pt_d18ccd614b38f163,Child Care Services,1.331367,103.855870,13.600229,8_20km,1658.000,20283.000,2026-02-21T00:06:19.173336+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000097,run20260221000458,pt_7a4db462588a6907,Hawker Centres,1.323580,103.885439,pt_a2c87287c82f0271,Child Care Services,1.348495,103.875567,2.979859,1_3km,659.000,4697.000,2026-02-21T00:06:19.816616+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000098,run20260221000458,pt_f33ff42bb99fb632,Child Care Services,1.360337,103.843963,pt_d516b3c79b9425ac,Child Care Services,1.376997,103.874738,3.890418,3_8km,705.000,5370.000,2026-02-21T00:06:20.347439+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000099,run20260221000458,pt_e57914997e8a03e5,Child Care Services,1.326985,103.935848,pt_7f490cb7744f002b,Child Care Services,1.325211,103.913195,2.525938,1_3km,479.000,3590.000,2026-02-21T00:06:20.909097+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000100,run20260221000458,pt_a0b84cf1db8664b0,Child Care Services,1.323034,103.915442,pt_b65b4730ed45f5fa,Child Care Services,1.315427,103.909938,1.043956,1_3km,229.000,1552.000,2026-02-21T00:06:21.483442+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000101,run20260221000458,pt_9e09d32a57c7f62c,Child Care Services,1.376783,103.940314,pt_76592241eac25deb,Child Care Services,1.434998,103.831125,13.755871,8_20km,1930.000,19736.000,2026-02-21T00:06:21.981333+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000102,run20260221000458,pt_81ff4c5494ceeddc,Child Care Services,1.402128,103.913578,pt_3840ee3d54fae469,Child Care Services,1.327725,103.806972,14.452858,8_20km,1905.000,22785.000,2026-02-21T00:06:22.661099+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000103,run20260221000458,pt_c5d380521b63c90b,Child Care Services,1.354293,103.937595,pt_ce078fa5698981ce,Child Care Services,1.348692,103.950428,1.556592,1_3km,417.000,2734.000,2026-02-21T00:06:23.226759+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000104,run20260221000458,pt_ce0f743af0a9276c,Child Care Services,1.401760,103.899944,pt_3e1cf93eadb36f52,Child Care Services,1.318262,103.881337,9.512166,8_20km,1216.000,14986.000,2026-02-21T00:06:23.751995+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000105,run20260221000458,pt_0a2102fe79f268cc,Child Care Services,1.439497,103.791761,pt_781fbc2e53ea714f,Child Care Services,1.431511,103.774428,2.121524,1_3km,323.000,2535.000,2026-02-21T00:06:24.219814+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000106,run20260221000458,pt_0546b04d85db7a95,Child Care Services,1.432090,103.846198,pt_d80db407b07eff31,Child Care Services,1.335788,103.847992,10.710151,8_20km,1603.000,14141.000,2026-02-21T00:06:24.936659+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_000107,run20260221000458,pt_8f6b4b6cbb8b2565,Child Care Services,1.311821,103.910557,pt_9fb17ee70506b418,Child Care Services,1.441767,103.824495,17.329419,8_20km,2141.000,25073.000,2026-02-21T00:06:32.644392+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
