point_id,dataset_id,dataset_source,postal_code,street_address
pt_28db0277ec762dfc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_291fb0c831fbf699,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2948c5a550eebed0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_295956a0ae34a28f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_296e8b098091071b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_297ea60059470559,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_29c79141e80cdb7c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_29ea72dd4026585d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2a195ae403486c76,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2a312edf309a2c81,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2a6560d641f245d2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2a9d93075ec4adb4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2ab44f38bcb307d7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2ab63f4c1e32e8c3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2af3532a6f73c47e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2b2ef5e6daf04870,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2b3ddbffd6bdedff,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2b7aa1ab89ae917f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2b7f36e4eb3c4d5c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2bb6520c3cfb9e5e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2bc3278b2646a7aa,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2bcaf294733dbaa7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2bcd4205d6dcbe24,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2be18954bbcf2a6f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2c68c6aa87c9479e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2c75f43a3447693d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2cb392f03975889e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2cf0aa415c1464f0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2cf392f2dd20e216,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2d14ec20583cebfe,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2d4967b12ba07e83,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2d4cec55a5eb9a11,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2d941147e4a45ca1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2dba81eb70ea41f0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2dccc076b3837ba5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2e493f7c070d4058,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2e68697793271db8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2e70dc7ec209a646,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2ec4d37608ff7b15,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2ec9e473af260db2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2ecf93f5daeb217a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2efb8124d5525f22,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2f2a5459008c9938,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2fa6412673f5e56b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2fb5597b5f915f10,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2fc237b52f178716,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_2ff6fd6e63599dae,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_304a26b8370aed7a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_307e052139ae5a16,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3093857a79c54e39,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_309d72ca3881b35a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_30b910a0577c4edf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_30f529fb8cdc711f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_311851593760f2e5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_312d4449d5a0f16e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_314bc214ae3305fc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_319e527a15925b9b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_31e60d9c270f364b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_320151d427bcdc03,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_32048a4b22dd4905,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_32306b68eefa17eb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_324b2477108b1137,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_324d4543e597a65a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_324df59871fb08af,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_32a50f13f714a69d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_32b49fc7bc494c57,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3326d6166bcadcd5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_333692a6c8669736,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3336e5b7bee8335e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_333d090c3e08d639,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_33845e4c14d0c063,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_339426ea4dbafe2a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_33a8470acbcc0bf1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_33aba19ae5c81755,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_341a768a9801c050,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3456fa3e855aacba,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_347ae99bf05a9888,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_348e69ba15b7cc65,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_34b6e26260526ddd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_34c95310f397c407,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_34d5b6230961fec8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3511bc910bee4fc9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_352e5a9a2e8e1eff,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_354a93453bc1989f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_35517eb5ee1986cf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_355e78fe336ecda0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_35644bd46b675671,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_358775f46f3f316d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_35a373a2f8f34b9a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_362736e58ef5fcfa,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3655b90efdee033b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_365dd63460f3f803,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_36643dc6436da61d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_367b7d5d4e8e392d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3683b5066f21c349,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3683e2d6b38954ce,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_36885915b31aa3bf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_36bfff1d24dbf52e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_36c08e4b2fd21f64,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_37138551da2631a7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_373d5a06ddbb6904,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_374b013859553791,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3793b22fc466aa4d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_37a47255a5855cf8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_37c84d6a7b289019,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_37cab0c274bac75d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_37eee6fc60a3be2c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3840ee3d54fae469,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_384eca3fde186669,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_387382dcb451aa8e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_387452e921784184,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_38780e1a967e354a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_390317932419b81e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3923e8a7be3087c1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_393f11f0e9e4bfce,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_394cead61baf503a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3967aa63444c603a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_39e5e49708a05f6b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3a2abe7f7161c35c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3a406b6758decf29,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3a5eb864346f66b8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3a7507998b1bbd8d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3a8014a212612c6e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3aa522882a05abd3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3aa5bbe148950455,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3aa6243a8f2cfcba,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3ab5df98002f99dc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3abaf2eb1058f3b3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3ac4b2f70c55e4dd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3af179db32a62654,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3b3c5b6ef77dffc8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3b5aa112e5d0f492,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3bb36a379630b6f5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3bb4458b11c5fa72,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3c268db14c7bd65f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3c26d8095634b9a7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3c35caf5a04a5da1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3c372f05dabbcdd4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3c87bc5f90042d62,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3d9735c9c8dbb1c9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3dcd3f37875e8cce,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3dcddcaf0cdd5650,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3e13f6f892f97af3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3e1cf93eadb36f52,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3e278f243e418000,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3e59254a29df6546,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3e5ed06571b841af,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3e64e5470f1f879a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3e7681928b0d9da7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3ea01eed77798d07,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3ec195df1177317c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3f2cc8c457a3bdc6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3f528b25fb2e3a5e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3f529657969db370,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3fa878484ebe8d69,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3fc0fc80148704a1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3feb802eac81772a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_3ffc43fbc79c8127,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4039f60bd97711ea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4049bab21ef3da59,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_408b389ba475a0d8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_40a15e9d1b175cd7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_40a4c65973b190c4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_40b2fb2971a78ece,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_40b6dfbcaf07441f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_40ce34db6dcff725,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_40d19356c039dbea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_41124457ea9eecba,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4133960eab5cdde9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_413e61001f9b3042,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_41884bc8f3b125d9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_41d7871c1d545dc5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4223e7f51b226bc9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4231c0bae62cb86d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_423fea8133d326b9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_428df4a1b761ff54,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_42ead20cc3bd47a0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_42ee0c83d47a96b4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_430e122dd559e5be,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_430f8f87b7eda4b2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4337397394f77054,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_434b9be7231f8285,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_43550db1b33d1857,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_435f3ff01444aa09,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_43c2145f326266be,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_43d184b1a187e4d5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4416bc63fd1b3e19,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4438ae16037e6560,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4483078f50e7d554,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_44881de36ea83980,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_44b6fd283c7c665a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_44cc266d1a3ec8aa,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4560309f01a74fc1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_45bee713740465d9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_45dde73636664843,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_45dedc7680c286ee,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_45f03e387c14f64a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_45f50cf7c6bf1a16,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4635de26fd3aeeeb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4648bca659ebaba1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_4658e5ee293249e9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
