od_id,origin_point_id,origin_lat,origin_lon,origin_dataset_source,dest_point_id,dest_lat,dest_lon,dest_dataset_source,distance_km,distance_bucket
run20260221000458_001543,pt_89976878076d0634,1.299984,103.892519,Child Care Services,pt_2bb6520c3cfb9e5e,1.331488,103.932465,Child Care Services,5.656034,3_8km
run20260221000458_001544,pt_4f7c101bedf29d26,1.319013,103.885169,Child Care Services,pt_6c0d746300636f09,1.301118,103.886665,Child Care Services,1.996771,1_3km
run20260221000458_001545,pt_d6db496840b09ce6,1.323585,103.918982,Child Care Services,pt_2cb392f03975889e,1.375134,103.890532,Child Care Services,6.546589,3_8km
run20260221000458_001546,pt_780881c0ae9df262,1.445159,103.834981,Child Care Services,pt_cb1c28f7e8fa2c48,1.419191,103.841581,Child Care Services,2.979256,1_3km
run20260221000458_001547,pt_884561a4f5096966,1.336222,103.881103,Child Care Services,pt_9395ff252f1e7c13,1.303938,103.909736,Child Care Services,4.797736,3_8km
run20260221000458_001548,pt_c367d0194247e488,1.364867,103.890728,Child Care Services,pt_fc55c9d064e01306,1.352911,103.885672,Child Care Services,1.443371,1_3km
run20260221000458_001549,pt_938d0430d606a114,1.364957,103.971657,Child Care Services,pt_05974477bba1a670,1.337023,103.910577,Child Care Services,7.466639,3_8km
run20260221000458_001550,pt_4e246671ad6050a9,1.348987,103.758196,Community Club / PAssion WaVe Outlet,pt_06b26fe4eb059af4,1.349898,103.747549,Community Club / PAssion WaVe Outlet,1.187891,1_3km
run20260221000458_001551,pt_f186a13491c41231,1.343421,103.957275,Child Care Services,pt_919f90946fa8b3d0,1.330465,103.928134,Child Care Services,3.545346,3_8km
run20260221000458_001552,pt_0967f37545e5eeb6,1.332572,103.848053,Child Care Services,pt_77f46429cb1e4680,1.332809,103.876090,Child Care Services,3.116840,3_8km
run20260221000458_001553,pt_950d9b9c2e2d88dc,1.310997,103.788230,Hawker Centres,pt_cf99d8debecfcd0b,1.345043,103.758784,Child Care Services,5.004675,3_8km
run20260221000458_001554,pt_22e5b629467229db,1.296110,103.838506,Child Care Services,pt_2ff6fd6e63599dae,1.339467,103.958782,Child Care Services,14.213171,8_20km
run20260221000458_001555,pt_1a882ab11f78218e,1.334816,103.788061,Child Care Services,pt_d56755aa519f508b,1.403284,103.907289,Child Care Services,15.284780,8_20km
run20260221000458_001556,pt_8600a53737986545,1.287638,103.843977,Child Care Services,pt_a1bf52b53c7331e2,1.336275,103.854700,Community Club / PAssion WaVe Outlet,5.537999,3_8km
run20260221000458_001557,pt_2a312edf309a2c81,1.354615,103.842679,Child Care Services,pt_457f4d852526519c,1.310434,103.838865,Community Club / PAssion WaVe Outlet,4.930965,3_8km
run20260221000458_001558,pt_44881de36ea83980,1.373785,103.883849,Child Care Services,pt_c7e42e6fd778d252,1.402878,103.913196,Child Care Services,4.594307,3_8km
run20260221000458_001559,pt_fd2df5998a8fb472,1.342034,103.850649,Child Care Services,pt_ffeb2ef17eae15d2,1.358649,103.863530,Child Care Services,2.337439,1_3km
run20260221000458_001560,pt_76d332b91cb123ad,1.347553,103.848880,Child Care Services,pt_476020f461de9f3b,1.391577,103.880697,Child Care Services,6.039283,3_8km
run20260221000458_001561,pt_17ff88516468db94,1.310254,103.799257,Child Care Services,pt_99b3046528463a1a,1.308863,103.885373,Child Care Services,9.574411,8_20km
run20260221000458_001562,pt_1ff8521350c95ae1,1.352062,103.860698,Child Care Services,pt_7b304a0e30cea076,1.335383,103.844831,SportSG Sport Facilities,2.559446,1_3km
run20260221000458_001563,pt_b665371fc7755fae,1.332212,103.847030,Child Care Services,pt_bca4c86c65507fab,1.347337,103.741924,Child Care Services,11.804481,8_20km
run20260221000458_001564,pt_8c993b0bbdda959b,1.351150,103.954792,Child Care Services,pt_2c68c6aa87c9479e,1.298149,103.839381,Child Care Services,14.118553,8_20km
run20260221000458_001565,pt_e244922ba96f6daa,1.358359,103.872182,Child Care Services,pt_95c6ed95c6eaef36,1.301887,103.905996,Child Care Services,7.318499,3_8km
run20260221000458_001566,pt_64f48d7eafb26a9a,1.373560,103.876189,Child Care Services,pt_37c84d6a7b289019,1.330737,103.874352,Child Care Services,4.766077,3_8km
run20260221000458_001567,pt_4b2b8b302b7629dd,1.357547,103.883962,Child Care Services,pt_df1a3c26d0c2124c,1.329580,103.721494,Child Care Services,18.326426,8_20km
run20260221000458_001568,pt_1b5716342d93af4c,1.379392,103.878284,Child Care Services,pt_0267066db0ce84a8,1.376442,103.890134,Child Care Services,1.357507,1_3km
run20260221000458_001569,pt_a8fb2ce795954d7b,1.309742,103.864102,Child Care Services,pt_f63f432d2d638236,1.358060,103.875116,Child Care Services,5.510459,3_8km
run20260221000458_001570,pt_5aedd1586eee5765,1.284855,103.835333,Child Care Services,pt_fc7aca009397ff8a,1.387847,103.764249,Child Care Services,13.913830,8_20km
run20260221000458_001571,pt_b7ab15f5b533d4b1,1.337351,103.848494,Child Care Services,pt_c3dc437bee937299,1.330281,103.866402,Child Care Services,2.140344,1_3km
run20260221000458_001572,pt_2b2ef5e6daf04870,1.386336,103.766165,Child Care Services,pt_2efb8124d5525f22,1.353166,103.942688,Child Care Services,19.966476,8_20km
run20260221000458_001573,pt_a8d079a94d84e180,1.427353,103.841219,Child Care Services,pt_1bfee14f45f47acc,1.391422,103.873116,SportSG Sport Facilities,5.341802,3_8km
run20260221000458_001574,pt_37eee6fc60a3be2c,1.389144,103.901353,Child Care Services,pt_acf4aec39eb01139,1.374745,103.879297,Child Care Services,2.928283,1_3km
run20260221000458_001575,pt_f0f84ee78f184567,1.347146,103.863051,Child Care Services,pt_ac5b542f48afd82f,1.331157,103.888300,Child Care Services,3.322500,3_8km
run20260221000458_001576,pt_7800836e6f929d63,1.314751,103.918712,Child Care Services,pt_c09f34b92f4822eb,1.306808,103.906925,Child Care Services,1.580189,1_3km
run20260221000458_001577,pt_c9b451990a4fb5c4,1.385298,103.900029,Child Care Services,pt_9677c53e598e6049,1.376472,103.893822,Child Care Services,1.199683,1_3km
run20260221000458_001578,pt_3093857a79c54e39,1.278820,103.827724,Child Care Services,pt_1a882ab11f78218e,1.334816,103.788061,Child Care Services,7.629534,3_8km
run20260221000458_001579,pt_418779f4658a050a,1.323428,103.854060,Hawker Centres,pt_552589128bc86715,1.371937,103.845949,Child Care Services,5.468796,3_8km
run20260221000458_001580,pt_b18d20bb9a5f5646,1.343608,103.713869,Child Care Services,pt_8f9bef43717aec53,1.349930,103.756979,Child Care Services,4.843574,3_8km
run20260221000458_001581,pt_438c6ef132501f33,1.319217,103.863021,Hawker Centres,pt_b4400111999c6f3b,1.305910,103.895204,Child Care Services,3.871561,3_8km
run20260221000458_001582,pt_1ba3a2bfba681191,1.379539,103.879954,Child Care Services,pt_1d61d8abce2cf99d,1.374473,103.903070,Child Care Services,2.630660,1_3km
run20260221000458_001583,pt_bfcc23b496abaa25,1.311059,103.791887,Child Care Services,pt_bca4c86c65507fab,1.347337,103.741924,Child Care Services,6.864476,3_8km
run20260221000458_001584,pt_a2db85d197adb383,1.333896,103.857559,Child Care Services,pt_987c14a739c5cdb7,1.333150,103.839050,Child Care Services,2.059221,1_3km
run20260221000458_001585,pt_ac2db4abac7e7120,1.307809,103.900786,Child Care Services,pt_738386c37eee399f,1.346565,103.882794,Child Care Services,4.750986,3_8km
run20260221000458_001586,pt_552589128bc86715,1.371937,103.845949,Child Care Services,pt_243c93b2156c6c4f,1.308004,103.861787,Community Club / PAssion WaVe Outlet,7.323799,3_8km
run20260221000458_001587,pt_5e55776122474df9,1.441205,103.825900,Child Care Services,pt_e65264b9a4ca2723,1.436253,103.843001,Child Care Services,1.979089,1_3km
run20260221000458_001588,pt_aafa55eeae577420,1.387589,103.768983,Child Care Services,pt_314de35b33811c5f,1.326597,103.885052,Hawker Centres,14.576497,8_20km
run20260221000458_001589,pt_981090eeccba1dd5,1.376071,103.880924,Child Care Services,pt_113c737f262ff761,1.309418,103.901825,Hawker Centres,7.767134,3_8km
run20260221000458_001590,pt_bc0390f2bdb7d658,1.420668,103.846142,Child Care Services,pt_9bc90a27f2d1d440,1.374159,103.897685,Child Care Services,7.718392,3_8km
run20260221000458_001591,pt_a2f0cec87295f338,1.336356,103.888716,Child Care Services,pt_d1230301bbc49e03,1.359391,103.860487,SportSG Sport Facilities,4.050681,3_8km
run20260221000458_001592,pt_6df939154b6543ef,1.340510,103.782401,Child Care Services,pt_0262132905b3cfc9,1.301529,103.829090,Child Care Services,6.762098,3_8km
run20260221000458_001593,pt_3c03ea09456d95a6,1.307457,103.904169,Community Club / PAssion WaVe Outlet,pt_dbdc0364f2abd9f2,1.303695,103.846833,Child Care Services,6.387530,3_8km
run20260221000458_001594,pt_4eeaa0f07922fc86,1.395108,103.891456,Child Care Services,pt_75104f5d8708daf1,1.377950,103.904346,Child Care Services,2.386036,1_3km
run20260221000458_001595,pt_73a35f982a9104d1,1.342506,103.867627,Child Care Services,pt_e3fd4c684f847fdb,1.397539,103.889080,Child Care Services,6.567658,3_8km
run20260221000458_001596,pt_a1bf52b53c7331e2,1.336275,103.854700,Community Club / PAssion WaVe Outlet,pt_8547ea85c48b7c61,1.395502,103.885784,Child Care Services,7.437190,3_8km
run20260221000458_001597,pt_435f3ff01444aa09,1.323796,103.855671,Child Care Services,pt_89c5bd04c93ae481,1.358850,103.761904,Child Care Services,11.128504,8_20km
run20260221000458_001598,pt_f00b01126cbdf8e0,1.427493,103.792241,Child Care Services,pt_9e05bf1ce4095c1a,1.438017,103.806815,Child Care Services,1.998490,1_3km
run20260221000458_001599,pt_542ecf91c49c5c98,1.373639,103.896188,Child Care Services,pt_9fb88411f4ef9c7c,1.351454,103.889315,Child Care Services,2.582466,1_3km
run20260221000458_001600,pt_918a6b70441165b0,1.318780,103.826841,Child Care Services,pt_62a371240ef7eba1,1.309235,103.886827,Community Club / PAssion WaVe Outlet,6.752320,3_8km
run20260221000458_001601,pt_0bf5c9b0ac999b83,1.338626,103.847769,Child Care Services,pt_7572137535538317,1.336268,103.858315,Child Care Services,1.201305,1_3km
run20260221000458_001602,pt_e11cbb272843271e,1.330666,103.922844,Child Care Services,pt_604f31bac34c6a31,1.319188,103.908056,Child Care Services,2.081195,1_3km
run20260221000458_001603,pt_3336e5b7bee8335e,1.301191,103.905114,Child Care Services,pt_911289cbc6a94c8b,1.309697,103.923548,Child Care Services,2.256978,1_3km
run20260221000458_001604,pt_613d8e9006beac87,1.288122,103.799445,Child Care Services,pt_17ff88516468db94,1.310254,103.799257,Child Care Services,2.461055,1_3km
run20260221000458_001605,pt_c4e8ba69efc4f7bb,1.367998,103.876360,Child Care Services,pt_4f7085dda3125732,1.363089,103.853536,Community Club / PAssion WaVe Outlet,2.595246,1_3km
run20260221000458_001606,pt_8f6e45c35d15f7df,1.390382,103.747116,Child Care Services,pt_e369a60952c6ee6f,1.377440,103.744383,Child Care Services,1.470804,1_3km
run20260221000458_001607,pt_9275e9a863a7ae3d,1.438359,103.825924,Child Care Services,pt_6cdbaccb49b4379a,1.399228,103.889656,Child Care Services,8.314015,8_20km
run20260221000458_001608,pt_d52c19290243a2ec,1.271767,103.826622,Child Care Services,pt_da85353ce5d5d445,1.273891,103.807900,Hawker Centres,2.094635,1_3km
run20260221000458_001609,pt_352e5a9a2e8e1eff,1.323370,103.904404,Child Care Services,pt_a0b84cf1db8664b0,1.323034,103.915442,Child Care Services,1.227611,1_3km
run20260221000458_001610,pt_651a0da6d3dcc9b8,1.347759,103.711180,SportSG Sport Facilities,pt_d18ccd614b38f163,1.331367,103.855870,Child Care Services,16.187343,8_20km
run20260221000458_001611,pt_ef811f5906c6247c,1.320799,103.747540,Community Club / PAssion WaVe Outlet,pt_0b0393f1e32cf109,1.348424,103.841569,Child Care Services,10.894718,8_20km
run20260221000458_001612,pt_223f1d7a25d86691,1.351386,103.943765,Child Care Services,pt_2a6560d641f245d2,1.319643,103.912912,Child Care Services,4.921564,3_8km
run20260221000458_001613,pt_3fc0fc80148704a1,1.310379,103.878782,Child Care Services,pt_b4400111999c6f3b,1.305910,103.895204,Child Care Services,1.891992,1_3km
run20260221000458_001614,pt_2bcaf294733dbaa7,1.381478,103.748174,Child Care Services,pt_26d834edf7c29f73,1.361800,103.746032,Child Care Services,2.201011,1_3km
run20260221000458_001615,pt_95c6ed95c6eaef36,1.301887,103.905996,Child Care Services,pt_cae5b7b999b6b652,1.309568,103.913675,Child Care Services,1.207549,1_3km
run20260221000458_001616,pt_8d1f28beaddf4c80,1.321020,103.860998,Child Care Services,pt_6dc3536937177664,1.383580,103.770768,Child Care Services,12.206484,8_20km
run20260221000458_001617,pt_544e1a300ef32976,1.355988,103.891401,Child Care Services,pt_c4e8ba69efc4f7bb,1.367998,103.876360,Child Care Services,2.139871,1_3km
run20260221000458_001618,pt_cdc38bf4ed7d3fb1,1.295085,103.807317,Child Care Services,pt_4223e7f51b226bc9,1.306494,103.794217,Child Care Services,1.931360,1_3km
run20260221000458_001619,pt_7a40dcc6ab6d9d4e,1.347186,103.872968,Child Care Services,pt_ed4ca3d45e11f5fd,1.358857,103.889428,Child Care Services,2.243253,1_3km
run20260221000458_001620,pt_1ec9f3a6a4763033,1.377570,103.883566,Child Care Services,pt_c86d18b039293b74,1.367111,103.898250,Child Care Services,2.004246,1_3km
run20260221000458_001621,pt_70e8344d5f4fa80f,1.438112,103.824536,Child Care Services,pt_4badcebe5e73c223,1.453845,103.819543,Child Care Services,1.835361,1_3km
run20260221000458_001622,pt_8368c9c6132eca8e,1.327063,103.933218,Hawker Centres,pt_7497473f53027575,1.312640,103.872492,Child Care Services,6.938522,3_8km
run20260221000458_001623,pt_4416bc63fd1b3e19,1.330566,103.947761,Child Care Services,pt_822d7adc3c9e41af,1.329221,103.932502,Child Care Services,1.702847,1_3km
run20260221000458_001624,pt_9350cc663dd79282,1.310855,103.859962,SportSG Sport Facilities,pt_341a768a9801c050,1.303209,103.914301,Child Care Services,6.100186,3_8km
run20260221000458_001625,pt_94112156e9b03f64,1.349773,103.940622,Child Care Services,pt_d5ce63786e10131e,1.408748,103.905169,Hawker Centres,7.650855,3_8km
run20260221000458_001626,pt_e81f7109ad6adabb,1.385139,103.741050,Child Care Services,pt_486b0d3844997503,1.359059,103.749457,Community Club / PAssion WaVe Outlet,3.046829,3_8km
run20260221000458_001627,pt_603aa4ae83321824,1.420395,103.907759,Child Care Services,pt_41124457ea9eecba,1.391710,103.901121,Child Care Services,3.273866,3_8km
run20260221000458_001628,pt_b5b414663070c14c,1.333794,103.882168,Child Care Services,pt_cedf4f205ae7a3dc,1.320369,103.868341,Child Care Services,2.142672,1_3km
run20260221000458_001629,pt_3e1cf93eadb36f52,1.318262,103.881337,Child Care Services,pt_40a4c65973b190c4,1.365592,103.848387,Child Care Services,6.412040,3_8km
run20260221000458_001630,pt_a32349e0971ecd23,1.376763,103.878108,Child Care Services,pt_8d7a6b5726966775,1.284929,103.808521,Child Care Services,12.810708,8_20km
run20260221000458_001631,pt_f2463d8899e8d2fd,1.389305,103.907599,Child Care Services,pt_8e5660467ba0b257,1.347444,103.746502,Child Care Services,18.503112,8_20km
run20260221000458_001632,pt_ff9ec81a715ddcb8,1.371626,103.950114,Child Care Services,pt_e0d80c7c9b1bfefa,1.347558,103.943815,Child Care Services,2.766327,1_3km
run20260221000458_001633,pt_c79b65e8138b16c1,1.343619,103.961427,Child Care Services,pt_b31c152e2d34b2ba,1.353357,103.954620,Community Club / PAssion WaVe Outlet,1.321014,1_3km
run20260221000458_001634,pt_dc6513ce32f66d42,1.342238,103.688738,Child Care Services,pt_dabad6ee75e8410a,1.346304,103.720626,Child Care Services,3.573524,3_8km
run20260221000458_001635,pt_4ab0b218a6dba7c4,1.345087,103.717978,Child Care Services,pt_9c7d4d7d09dda996,1.299695,103.768262,Child Care Services,7.531409,3_8km
run20260221000458_001636,pt_c72fc019d1c0d534,1.350438,103.718114,Child Care Services,pt_215266cd096aad4e,1.450538,103.822941,Child Care Services,16.114498,8_20km
run20260221000458_001637,pt_074014978b52b4f2,1.316440,103.835488,Child Care Services,pt_201826e0a5ceb7c5,1.300614,103.842228,Child Care Services,1.912637,1_3km
run20260221000458_001638,pt_9452dfea5fa38198,1.313675,103.783181,Child Care Services,pt_86108f54e8d33c20,1.340665,103.696346,Child Care Services,10.108794,8_20km
run20260221000458_001639,pt_3683b5066f21c349,1.374651,103.881223,Child Care Services,pt_b638c91a98d98d59,1.395466,103.885777,SportSG Sport Facilities,2.369238,1_3km
run20260221000458_001640,pt_ecb81914e500cf4d,1.375635,103.871996,Child Care Services,pt_6fb738081d627061,1.413144,103.899527,Child Care Services,5.173173,3_8km
run20260221000458_001641,pt_36885915b31aa3bf,1.321770,103.746228,Child Care Services,pt_ef0876d099bb2d49,1.303056,103.796483,Child Care Services,5.961597,3_8km
run20260221000458_001642,pt_3dcd3f37875e8cce,1.365960,103.888646,Child Care Services,pt_bff19dced246832f,1.309237,103.899035,Child Care Services,6.412170,3_8km
run20260221000458_001643,pt_23b555188ee666e0,1.286814,103.828928,Child Care Services,pt_12ddfde95298b788,1.286883,103.808131,Hawker Centres,2.311950,1_3km
run20260221000458_001644,pt_e53e937856261bf4,1.439386,103.801706,Child Care Services,pt_acb9d052e9825379,1.293190,103.811253,Child Care Services,16.290859,8_20km
run20260221000458_001645,pt_d90e51e618709a0e,1.445300,103.793270,Child Care Services,pt_d1e30db3b65bff3c,1.442526,103.817216,Child Care Services,2.679641,1_3km
run20260221000458_001646,pt_4a2773d4a62790c1,1.338583,103.857192,Child Care Services,pt_85bac4472bb3412e,1.334641,103.847990,Child Care Services,1.112895,1_3km
run20260221000458_001647,pt_45f03e387c14f64a,1.346877,103.962685,Child Care Services,pt_d8b8df31a58064ab,1.366403,103.960739,Child Care Services,2.181942,1_3km
run20260221000458_001648,pt_b993a48a43331438,1.322789,103.856444,Child Care Services,pt_b7965b0c44ffb4b0,1.304511,103.791460,Child Care Services,7.504452,3_8km
run20260221000458_001649,pt_e7a0bec6de92992a,1.355075,103.849990,SportSG Sport Facilities,pt_580e167e0a112931,1.313917,103.852210,Child Care Services,4.583210,3_8km
run20260221000458_001650,pt_78691c1841a5c1dc,1.336568,103.853894,Child Care Services,pt_59bbf60e5ed7104e,1.392220,103.886427,Child Care Services,7.167495,3_8km
run20260221000458_001651,pt_0c6e6af888f2a1cb,1.321716,103.845389,Child Care Services,pt_27dd82b18577c841,1.370674,103.870264,Child Care Services,6.105918,3_8km
run20260221000458_001652,pt_f3b8e147ad97cb38,1.344675,103.945170,Child Care Services,pt_95b6775ab17edb80,1.360923,103.953359,Child Care Services,2.023075,1_3km
run20260221000458_001653,pt_23acd558b26deb6e,1.346007,103.732080,Child Care Services,pt_15bd080c9dc76b24,1.318199,103.778898,Child Care Services,6.053770,3_8km
run20260221000458_001654,pt_7076583e2fdb3f74,1.352467,103.872103,Child Care Services,pt_cf1bd6837dcb6030,1.390440,103.898664,Child Care Services,5.152336,3_8km
run20260221000458_001655,pt_b6901928466f4cc1,1.287843,103.818352,Hawker Centres,pt_b20411933038b7bb,1.313966,103.779998,Child Care Services,5.159112,3_8km
run20260221000458_001656,pt_d01c5cd534f20bd9,1.372319,103.829018,Hawker Centres,pt_1931b93212b6a825,1.392179,103.876628,Child Care Services,5.734697,3_8km
run20260221000458_001657,pt_d5eef3dfefd29b15,1.416243,103.835249,Child Care Services,pt_58fd3a508efa3ddc,1.450939,103.828071,Child Care Services,3.939666,3_8km
