origin_lat,origin_lon,dest_lat,dest_lon,base_duration_s,distance_m,timestamp,actual_duration_s
1.338995,103.793134,1.277368,103.818652,1229.5555555555557,11066.0,2026-02-21 00:07:37.424598+08:00,1365.0
1.315162,103.767488,1.332763,103.771562,409.3333333333333,3684.0,2026-02-21 00:07:38.073746+08:00,502.0
1.367504,103.855898,1.374651,103.881223,456.0,4104.0,2026-02-21 00:07:38.558492+08:00,588.0
1.444546,103.813838,1.305613,103.763603,2559.8888888888887,23039.0,2026-02-21 00:07:39.094697+08:00,2059.0
1.3806,103.867424,1.391837,103.87119,160.11111111111111,1441.0,2026-02-21 00:07:39.714601+08:00,248.0
1.278147,103.826959,1.317803,103.862373,925.5555555555555,8330.0,2026-02-21 00:07:40.204086+08:00,870.0
1.362138,103.841286,1.325412,103.857481,727.0,6543.0,2026-02-21 00:07:40.712060+08:00,892.0
1.373109,103.946261,1.341398,103.932741,580.4444444444445,5224.0,2026-02-21 00:07:41.193383+08:00,797.0
1.328406,103.796563,1.349898,103.747549,767.5555555555555,6908.0,2026-02-21 00:07:41.603664+08:00,821.0
1.35228,103.845905,1.327169,103.845519,471.55555555555554,4244.0,2026-02-21 00:07:42.017931+08:00,542.0
1.371078,103.8941,1.326985,103.931621,1071.4444444444443,9643.0,2026-02-21 00:07:42.521090+08:00,1127.0
1.357547,103.883962,1.327357,103.933768,1074.5555555555557,9671.0,2026-02-21 00:07:43.034870+08:00,1116.0
1.347558,103.943815,1.379735,103.96224,618.1111111111111,5563.0,2026-02-21 00:07:43.513868+08:00,756.0
1.342792,103.698396,1.376285,103.758282,1332.4444444444443,11992.0,2026-02-21 00:07:43.958946+08:00,1193.0
1.2968,103.802389,1.45291,103.816973,2784.3333333333335,25059.0,2026-02-21 00:07:44.426621+08:00,2348.0
1.435519,103.799397,1.329436,103.870868,2167.222222222222,19505.0,2026-02-21 00:07:44.863320+08:00,1585.0
1.392627,103.741799,1.331833,103.744879,1353.7777777777778,12184.0,2026-02-21 00:07:45.296658+08:00,1152.0
1.394815,103.913161,1.370677,103.885941,576.3333333333334,5187.0,2026-02-21 00:07:45.750054+08:00,727.0
